timestamp,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
2025-04-01 00:00:00,5.7,0.0,2.55,43
2025-04-01 01:00:00,5.7,0.0,2.37,35
2025-04-01 02:00:00,5.7,0.0,2.28,29
2025-04-01 03:00:00,5.2,0.0,1.84,22
2025-04-01 04:00:00,4.6,0.0,1.93,17
2025-04-01 05:00:00,4.2,0.0,1.88,17
2025-04-01 06:00:00,3.8,0.0,1.46,16
2025-04-01 07:00:00,4.8,0.0,1.36,17
2025-04-01 08:00:00,7.2,0.0,1.19,28
2025-04-01 09:00:00,9.4,0.0,1.03,104
2025-04-01 10:00:00,10.4,0.0,1.34,117
2025-04-01 11:00:00,11.4,0.0,1.25,119
2025-04-01 12:00:00,12.6,0.0,1.68,143
2025-04-01 13:00:00,12.8,0.0,2.42,158
2025-04-01 14:00:00,12.2,0.0,2.67,163
2025-04-01 15:00:00,11.9,0.0,1.55,147
2025-04-01 16:00:00,12.4,0.0,1.01,153
2025-04-01 17:00:00,12.2,0.0,1.28,149
2025-04-01 18:00:00,11.6,0.0,1.41,157
2025-04-01 19:00:00,10.6,0.0,0.5,180
2025-04-01 20:00:00,9.9,0.0,0.49,204
2025-04-01 21:00:00,9.4,0.0,0.3,261
2025-04-01 22:00:00,9.2,0.3,0.11,153
2025-04-01 23:00:00,8.4,2.4,1.26,214
2025-04-02 00:00:00,8.4,2.9,0.05,180
2025-04-02 01:00:00,8.3,0.8,0.16,162
2025-04-02 02:00:00,8.2,0.0,0.94,25
2025-04-02 03:00:00,8.1,0.0,1.76,7
2025-04-02 04:00:00,8.0,0.0,1.44,340
2025-04-02 05:00:00,7.6,0.0,1.17,320
2025-04-02 06:00:00,5.9,0.0,1.39,330
2025-04-02 07:00:00,6.9,0.0,1.97,351
2025-04-02 08:00:00,9.0,0.0,1.43,331
2025-04-02 09:00:00,11.6,0.0,1.5,323
2025-04-02 10:00:00,13.4,0.0,1.7,317
2025-04-02 11:00:00,15.1,0.0,1.36,287
2025-04-02 12:00:00,15.6,0.0,1.5,255
2025-04-02 13:00:00,16.0,0.0,1.76,255
2025-04-02 14:00:00,16.2,0.0,3.07,307
2025-04-02 15:00:00,15.5,0.0,4.95,340
2025-04-02 16:00:00,14.5,0.0,4.81,343
2025-04-02 17:00:00,13.2,0.0,4.71,348
2025-04-02 18:00:00,11.9,0.0,3.74,352
2025-04-02 19:00:00,10.3,0.0,3.97,343
2025-04-02 20:00:00,9.1,0.0,3.05,330
2025-04-02 21:00:00,8.2,0.0,2.18,328
2025-04-02 22:00:00,8.1,0.0,1.72,330
2025-04-02 23:00:00,7.9,0.0,2.53,322
2025-04-03 00:00:00,8.1,0.0,3.19,320
2025-04-03 01:00:00,8.4,0.0,3.31,326
2025-04-03 02:00:00,7.8,0.0,2.73,336
2025-04-03 03:00:00,7.2,0.0,2.34,340
2025-04-03 04:00:00,6.8,0.0,1.73,327
2025-04-03 05:00:00,5.8,0.0,1.31,317
2025-04-03 06:00:00,6.3,0.0,1.73,316
2025-04-03 07:00:00,7.7,0.0,1.95,296
2025-04-03 08:00:00,10.0,0.0,2.02,279
2025-04-03 09:00:00,11.7,0.1,3.85,334
2025-04-03 10:00:00,13.3,0.0,4.74,335
2025-04-03 11:00:00,13.9,0.0,4.79,334
2025-04-03 12:00:00,13.9,0.0,5.35,336
2025-04-03 13:00:00,14.2,0.0,5.31,340
2025-04-03 14:00:00,14.1,0.0,5.4,347
2025-04-03 15:00:00,13.9,0.0,5.57,351
2025-04-03 16:00:00,13.1,0.0,5.58,354
2025-04-03 17:00:00,12.1,0.0,4.76,356
2025-04-03 18:00:00,11.1,0.0,3.96,356
2025-04-03 19:00:00,9.6,0.0,3.61,350
2025-04-03 20:00:00,8.9,0.0,3.46,355
2025-04-03 21:00:00,8.2,0.0,3.2,357
2025-04-03 22:00:00,8.4,0.0,3.4,357
2025-04-03 23:00:00,7.9,0.0,2.91,356
2025-04-04 00:00:00,6.4,0.0,1.38,341
2025-04-04 01:00:00,6.1,0.0,0.49,336
2025-04-04 02:00:00,5.9,0.0,0.1,270
2025-04-04 03:00:00,5.3,0.0,0.35,278
2025-04-04 04:00:00,4.8,0.0,1.24,310
2025-04-04 05:00:00,5.1,0.0,2.3,336
2025-04-04 06:00:00,4.5,0.0,2.29,344
2025-04-04 07:00:00,5.7,0.0,2.5,2
2025-04-04 08:00:00,8.8,0.0,1.8,13
2025-04-04 09:00:00,11.5,0.0,1.65,358
2025-04-04 10:00:00,13.0,0.0,0.36,164
2025-04-04 11:00:00,13.5,0.0,2.17,206
2025-04-04 12:00:00,13.4,0.1,3.0,204
2025-04-04 13:00:00,13.8,0.0,3.18,196
2025-04-04 14:00:00,14.5,0.1,2.08,207
2025-04-04 15:00:00,14.8,0.2,1.46,239
2025-04-04 16:00:00,15.0,0.0,1.93,323
2025-04-04 17:00:00,14.1,0.0,3.01,356
2025-04-04 18:00:00,12.3,0.0,3.06,354
2025-04-04 19:00:00,10.2,0.0,3.11,355
2025-04-04 20:00:00,9.1,0.0,3.59,16
2025-04-04 21:00:00,8.3,0.0,1.96,6
2025-04-04 22:00:00,8.1,0.0,2.29,20
2025-04-04 23:00:00,6.7,0.0,1.37,33
2025-04-05 00:00:00,6.4,0.0,0.22,207
2025-04-05 01:00:00,6.7,0.0,0.11,243
2025-04-05 02:00:00,6.7,0.0,2.05,43
2025-04-05 03:00:00,6.7,0.0,2.66,56
2025-04-05 04:00:00,7.5,0.0,2.53,63
2025-04-05 05:00:00,8.2,0.0,3.02,78
2025-04-05 06:00:00,8.4,0.0,3.02,83
2025-04-05 07:00:00,9.2,0.0,3.34,103
2025-04-05 08:00:00,10.5,0.0,3.56,110
2025-04-05 09:00:00,11.6,0.0,4.05,110
2025-04-05 10:00:00,12.5,0.0,5.07,112
2025-04-05 11:00:00,13.1,0.0,5.0,108
2025-04-05 12:00:00,14.2,0.0,4.33,109
2025-04-05 13:00:00,15.6,0.0,4.33,107
2025-04-05 14:00:00,15.5,0.0,4.43,114
2025-04-05 15:00:00,14.9,0.0,3.6,115
2025-04-05 16:00:00,15.9,0.0,3.11,127
2025-04-05 17:00:00,15.0,0.0,2.74,121
2025-04-05 18:00:00,14.3,0.0,2.42,112
2025-04-05 19:00:00,12.2,1.5,1.26,252
2025-04-05 20:00:00,12.2,0.1,2.57,151
2025-04-05 21:00:00,12.1,0.1,2.26,185
2025-04-05 22:00:00,12.9,0.0,4.91,171
2025-04-05 23:00:00,12.9,0.0,4.45,183
2025-04-06 00:00:00,12.3,0.0,3.78,195
2025-04-06 01:00:00,11.8,0.0,2.99,218
2025-04-06 02:00:00,11.6,0.0,2.97,234
2025-04-06 03:00:00,11.3,0.0,2.72,257
2025-04-06 04:00:00,11.1,0.0,3.27,264
2025-04-06 05:00:00,11.1,0.0,3.82,264
2025-04-06 06:00:00,11.2,0.0,4.3,269
2025-04-06 07:00:00,11.8,0.0,4.6,268
2025-04-06 08:00:00,12.6,0.0,5.5,268
2025-04-06 09:00:00,13.4,0.0,5.05,278
2025-04-06 10:00:00,15.1,0.0,5.11,279
2025-04-06 11:00:00,15.1,0.0,6.0,285
2025-04-06 12:00:00,15.1,0.0,6.52,283
2025-04-06 13:00:00,15.3,0.0,6.18,282
2025-04-06 14:00:00,15.4,0.0,5.83,279
2025-04-06 15:00:00,15.1,0.0,5.88,282
2025-04-06 16:00:00,14.6,0.0,5.36,286
2025-04-06 17:00:00,13.9,0.0,4.94,286
2025-04-06 18:00:00,12.9,0.0,3.94,285
2025-04-06 19:00:00,11.4,0.0,3.86,287
2025-04-06 20:00:00,10.9,0.0,3.91,289
2025-04-06 21:00:00,10.4,0.0,3.25,293
2025-04-06 22:00:00,10.9,0.0,3.59,291
2025-04-06 23:00:00,10.6,0.0,3.53,288
2025-04-07 00:00:00,10.4,0.0,2.85,285
2025-04-07 01:00:00,9.1,0.0,1.59,283
2025-04-07 02:00:00,8.8,0.0,1.54,295
2025-04-07 03:00:00,8.1,0.0,1.65,284
2025-04-07 04:00:00,8.6,0.0,1.88,281
2025-04-07 05:00:00,8.8,0.0,1.91,290
2025-04-07 06:00:00,9.1,0.0,2.28,296
2025-04-07 07:00:00,10.1,0.0,2.58,292
2025-04-07 08:00:00,12.6,0.0,2.26,275
2025-04-07 09:00:00,14.5,0.0,3.26,266
2025-04-07 10:00:00,15.8,0.0,3.9,269
2025-04-07 11:00:00,17.0,0.0,4.1,273
2025-04-07 12:00:00,17.8,0.0,4.61,266
2025-04-07 13:00:00,18.0,0.0,5.36,266
2025-04-07 14:00:00,17.8,0.0,5.0,270
2025-04-07 15:00:00,17.5,0.0,4.4,272
2025-04-07 16:00:00,16.8,0.0,4.26,279
2025-04-07 17:00:00,15.8,0.0,3.61,287
2025-04-07 18:00:00,14.4,0.0,2.93,300
2025-04-07 19:00:00,12.2,0.0,1.78,308
2025-04-07 20:00:00,10.9,0.0,1.74,311
2025-04-07 21:00:00,10.9,0.0,2.11,306
2025-04-07 22:00:00,12.2,0.0,2.84,279
2025-04-07 23:00:00,11.9,0.0,2.31,264
2025-04-08 00:00:00,10.4,0.0,1.4,266
2025-04-08 01:00:00,10.1,0.0,0.47,252
2025-04-08 02:00:00,9.7,0.0,0.32,141
2025-04-08 03:00:00,9.3,0.0,0.32,108
2025-04-08 04:00:00,9.1,0.0,0.54,112
2025-04-08 05:00:00,8.8,0.0,0.56,100
2025-04-08 06:00:00,8.6,0.0,0.93,106
2025-04-08 07:00:00,10.6,0.0,0.85,93
2025-04-08 08:00:00,13.0,0.0,0.96,84
2025-04-08 09:00:00,14.8,0.0,0.68,126
2025-04-08 10:00:00,16.8,0.0,1.19,165
2025-04-08 11:00:00,19.2,0.0,2.76,224
2025-04-08 12:00:00,20.9,0.0,5.25,243
2025-04-08 13:00:00,21.2,0.0,5.15,246
2025-04-08 14:00:00,21.1,0.0,5.52,265
2025-04-08 15:00:00,20.4,0.0,8.0,279
2025-04-08 16:00:00,19.4,0.0,7.31,277
2025-04-08 17:00:00,18.3,0.0,7.4,277
2025-04-08 18:00:00,17.1,0.0,7.96,277
2025-04-08 19:00:00,16.0,0.0,6.66,278
2025-04-08 20:00:00,15.5,0.0,5.44,277
2025-04-08 21:00:00,15.0,0.0,4.42,276
2025-04-08 22:00:00,15.4,0.0,3.87,297
2025-04-08 23:00:00,14.6,0.0,4.36,312
2025-04-09 00:00:00,13.9,0.0,4.03,298
2025-04-09 01:00:00,13.1,0.0,3.18,307
2025-04-09 02:00:00,12.4,0.0,2.37,335
2025-04-09 03:00:00,11.5,0.0,1.54,347
2025-04-09 04:00:00,10.4,0.0,1.25,355
2025-04-09 05:00:00,9.4,0.0,1.51,354
2025-04-09 06:00:00,8.8,0.0,0.8,360
2025-04-09 07:00:00,9.6,0.0,0.99,45
2025-04-09 08:00:00,11.4,0.0,1.25,88
2025-04-09 09:00:00,13.8,0.0,1.18,144
2025-04-09 10:00:00,16.0,0.0,1.49,166
2025-04-09 11:00:00,17.0,0.0,1.45,182
2025-04-09 12:00:00,18.0,0.0,0.9,183
2025-04-09 13:00:00,19.1,0.0,0.57,165
2025-04-09 14:00:00,19.8,0.0,0.46,167
2025-04-09 15:00:00,19.6,0.0,1.75,182
2025-04-09 16:00:00,18.1,0.0,3.0,179
2025-04-09 17:00:00,17.0,0.0,2.41,174
2025-04-09 18:00:00,16.2,0.0,1.28,149
2025-04-09 19:00:00,14.8,0.0,2.31,96
2025-04-09 20:00:00,14.2,0.0,2.89,76
2025-04-09 21:00:00,13.6,0.0,3.4,89
2025-04-09 22:00:00,12.9,0.0,0.97,69
2025-04-09 23:00:00,12.4,0.0,0.66,81
2025-04-10 00:00:00,13.4,0.0,0.25,37
2025-04-10 01:00:00,13.6,0.0,0.81,150
2025-04-10 02:00:00,13.9,0.0,2.2,131
2025-04-10 03:00:00,13.1,1.8,0.71,352
2025-04-10 04:00:00,12.9,4.8,1.1,120
2025-04-10 05:00:00,12.9,0.1,1.25,95
2025-04-10 06:00:00,13.3,0.6,1.32,127
2025-04-10 07:00:00,14.1,0.2,1.54,144
2025-04-10 08:00:00,15.1,0.1,1.3,94
2025-04-10 09:00:00,15.9,0.0,2.02,97
2025-04-10 10:00:00,19.1,0.0,2.62,119
2025-04-10 11:00:00,19.3,0.0,3.58,118
2025-04-10 12:00:00,17.8,0.0,4.42,100
2025-04-10 13:00:00,16.0,4.5,2.51,61
2025-04-10 14:00:00,18.5,0.0,1.41,73
2025-04-10 15:00:00,18.3,0.0,2.06,94
2025-04-10 16:00:00,16.0,1.4,1.66,5
2025-04-10 17:00:00,16.1,0.1,2.29,106
2025-04-10 18:00:00,15.7,0.0,2.23,106
2025-04-10 19:00:00,14.6,0.0,2.58,122
2025-04-10 20:00:00,13.9,0.0,3.33,116
2025-04-10 21:00:00,13.9,0.0,2.4,102
2025-04-10 22:00:00,12.9,0.0,0.47,32
2025-04-10 23:00:00,13.2,0.6,1.6,309
2025-04-11 00:00:00,13.1,0.2,1.25,344
2025-04-11 01:00:00,12.9,0.0,2.02,312
2025-04-11 02:00:00,12.9,0.0,2.71,293
2025-04-11 03:00:00,12.4,0.0,2.33,301
2025-04-11 04:00:00,11.6,0.0,2.33,313
2025-04-11 05:00:00,11.6,0.0,1.96,302
2025-04-11 06:00:00,11.5,0.0,2.3,311
2025-04-11 07:00:00,11.9,0.0,2.58,316
2025-04-11 08:00:00,13.6,0.0,2.86,306
2025-04-11 09:00:00,15.6,0.1,3.18,316
2025-04-11 10:00:00,17.9,0.0,2.55,317
2025-04-11 11:00:00,19.4,0.0,2.58,317
2025-04-11 12:00:00,20.2,0.0,3.03,322
2025-04-11 13:00:00,20.5,0.0,3.76,331
2025-04-11 14:00:00,20.4,0.0,4.12,327
2025-04-11 15:00:00,19.7,0.0,4.51,329
2025-04-11 16:00:00,18.6,0.0,4.32,336
2025-04-11 17:00:00,17.3,0.0,3.74,337
2025-04-11 18:00:00,15.6,0.0,3.33,332
2025-04-11 19:00:00,13.4,0.0,2.93,316
2025-04-11 20:00:00,12.1,0.0,2.57,307
2025-04-11 21:00:00,11.2,0.0,2.63,309
2025-04-11 22:00:00,11.1,0.0,1.95,312
2025-04-11 23:00:00,10.1,0.0,1.35,312
2025-04-12 00:00:00,10.9,0.0,1.93,287
2025-04-12 01:00:00,10.9,0.0,3.05,267
2025-04-12 02:00:00,9.9,0.0,1.81,336
2025-04-12 03:00:00,8.0,0.0,1.06,19
2025-04-12 04:00:00,7.8,0.0,1.52,49
2025-04-12 05:00:00,8.3,0.0,1.95,61
2025-04-12 06:00:00,8.1,0.0,1.01,81
2025-04-12 07:00:00,10.1,0.0,2.17,64
2025-04-12 08:00:00,12.1,0.0,2.06,84
2025-04-12 09:00:00,14.1,0.0,3.28,102
2025-04-12 10:00:00,14.5,0.0,4.03,115
2025-04-12 11:00:00,15.8,0.0,4.76,124
2025-04-12 12:00:00,16.6,0.0,5.26,122
2025-04-12 13:00:00,17.4,0.0,5.09,120
2025-04-12 14:00:00,17.4,0.0,5.22,113
2025-04-12 15:00:00,16.6,0.0,5.11,108
2025-04-12 16:00:00,16.0,0.0,5.16,110
2025-04-12 17:00:00,15.4,0.0,5.07,96
2025-04-12 18:00:00,15.2,0.0,5.3,88
2025-04-12 19:00:00,15.2,0.0,4.61,93
2025-04-12 20:00:00,14.4,0.8,3.44,103
2025-04-12 21:00:00,14.1,3.7,4.37,120
2025-04-12 22:00:00,14.6,0.5,8.42,141
2025-04-12 23:00:00,14.3,1.1,8.1,123
2025-04-13 00:00:00,14.6,2.3,8.95,121
2025-04-13 01:00:00,14.7,2.3,8.74,120
2025-04-13 02:00:00,14.6,1.6,8.92,126
2025-04-13 03:00:00,14.6,3.6,8.73,121
2025-04-13 04:00:00,14.6,2.8,7.92,133
2025-04-13 05:00:00,14.5,2.6,6.56,177
2025-04-13 06:00:00,10.4,2.8,7.76,255
2025-04-13 07:00:00,10.2,1.7,7.23,264
2025-04-13 08:00:00,10.2,0.1,7.0,270
2025-04-13 09:00:00,11.1,0.0,8.39,275
2025-04-13 10:00:00,12.4,0.0,9.36,279
2025-04-13 11:00:00,12.6,0.0,9.07,279
2025-04-13 12:00:00,13.0,0.0,9.04,278
2025-04-13 13:00:00,13.1,0.0,9.15,276
2025-04-13 14:00:00,13.8,0.0,9.59,275
2025-04-13 15:00:00,14.2,0.0,9.86,273
2025-04-13 16:00:00,13.5,0.0,8.68,275
2025-04-13 17:00:00,13.6,0.0,6.86,267
2025-04-13 18:00:00,13.1,0.0,7.46,267
2025-04-13 19:00:00,12.6,0.0,6.76,260
2025-04-13 20:00:00,12.4,0.0,5.69,252
2025-04-13 21:00:00,12.0,0.0,4.9,258
2025-04-13 22:00:00,11.7,0.0,5.03,245
2025-04-13 23:00:00,11.4,0.0,4.79,241
2025-04-14 00:00:00,11.1,0.0,4.43,242
2025-04-14 01:00:00,11.2,0.0,4.67,243
2025-04-14 02:00:00,10.6,0.0,4.39,229
2025-04-14 03:00:00,10.0,0.0,4.55,231
2025-04-14 04:00:00,9.5,0.0,3.89,233
2025-04-14 05:00:00,9.3,0.0,3.88,235
2025-04-14 06:00:00,9.2,0.0,2.91,221
2025-04-14 07:00:00,10.2,0.0,2.45,176
2025-04-14 08:00:00,11.1,0.3,3.4,150
2025-04-14 09:00:00,10.9,0.4,3.78,133
2025-04-14 10:00:00,12.0,1.3,4.39,150
2025-04-14 11:00:00,11.5,1.1,3.69,144
2025-04-14 12:00:00,10.6,0.7,2.58,126
2025-04-14 13:00:00,13.2,0.3,1.32,259
2025-04-14 14:00:00,14.1,0.6,4.17,289
2025-04-14 15:00:00,12.8,2.3,2.8,269
2025-04-14 16:00:00,13.9,0.1,4.25,269
2025-04-14 17:00:00,13.7,0.0,5.15,281
2025-04-14 18:00:00,13.1,0.0,5.25,270
2025-04-14 19:00:00,12.6,0.0,5.71,274
2025-04-14 20:00:00,11.8,0.0,6.52,266
2025-04-14 21:00:00,10.9,0.0,6.52,259
2025-04-14 22:00:00,10.1,1.1,8.88,258
2025-04-14 23:00:00,9.1,1.4,9.44,262
2025-04-15 00:00:00,9.3,0.6,7.96,247
2025-04-15 01:00:00,8.9,0.7,8.6,269
2025-04-15 02:00:00,9.5,0.0,7.98,278
2025-04-15 03:00:00,8.4,0.0,7.08,293
2025-04-15 04:00:00,7.5,0.1,6.12,293
2025-04-15 05:00:00,7.3,0.2,5.72,306
2025-04-15 06:00:00,7.2,0.0,5.64,300
2025-04-15 07:00:00,7.8,0.1,5.21,294
2025-04-15 08:00:00,8.2,0.2,5.59,298
2025-04-15 09:00:00,8.9,0.9,4.74,296
2025-04-15 10:00:00,11.2,0.1,6.61,300
2025-04-15 11:00:00,11.9,0.1,7.9,299
2025-04-15 12:00:00,12.1,0.1,8.57,290
2025-04-15 13:00:00,12.4,0.1,7.89,292
2025-04-15 14:00:00,12.8,0.0,7.63,290
2025-04-15 15:00:00,12.8,0.0,7.48,288
2025-04-15 16:00:00,12.6,0.0,6.98,286
2025-04-15 17:00:00,12.8,0.0,6.26,285
2025-04-15 18:00:00,12.0,0.0,5.75,271
2025-04-15 19:00:00,11.2,0.0,5.21,261
2025-04-15 20:00:00,10.8,0.0,4.68,260
2025-04-15 21:00:00,10.8,0.0,4.29,253
2025-04-15 22:00:00,10.3,0.0,3.53,252
2025-04-15 23:00:00,10.6,0.0,4.87,251
2025-04-16 00:00:00,10.4,0.0,3.88,238
2025-04-16 01:00:00,11.1,0.0,4.98,251
2025-04-16 02:00:00,12.1,0.0,5.29,257
2025-04-16 03:00:00,12.0,0.0,4.32,264
2025-04-16 04:00:00,11.2,0.0,3.34,248
2025-04-16 05:00:00,10.8,0.0,3.13,245
2025-04-16 06:00:00,10.9,0.0,3.35,250
2025-04-16 07:00:00,11.9,0.0,3.05,238
2025-04-16 08:00:00,13.1,0.0,2.93,224
2025-04-16 09:00:00,14.4,0.0,3.6,241
2025-04-16 10:00:00,15.8,0.0,2.82,253
2025-04-16 11:00:00,17.3,0.0,2.48,251
2025-04-16 12:00:00,18.8,0.0,2.31,252
2025-04-16 13:00:00,20.0,0.0,2.31,265
2025-04-16 14:00:00,20.9,0.0,1.96,251
2025-04-16 15:00:00,21.0,0.0,1.86,207
2025-04-16 16:00:00,20.4,0.0,1.61,185
2025-04-16 17:00:00,19.9,0.0,1.66,205
2025-04-16 18:00:00,18.7,0.0,3.01,216
2025-04-16 19:00:00,17.8,0.0,4.91,218
2025-04-16 20:00:00,17.0,0.0,5.08,219
2025-04-16 21:00:00,16.5,0.0,4.22,216
2025-04-16 22:00:00,16.0,0.0,4.38,212
2025-04-16 23:00:00,15.5,0.0,3.24,205
2025-04-17 00:00:00,13.8,0.0,1.4,184
2025-04-17 01:00:00,13.0,0.0,1.25,151
2025-04-17 02:00:00,13.6,0.0,2.09,130
2025-04-17 03:00:00,14.2,0.0,2.59,130
2025-04-17 04:00:00,14.4,0.0,2.67,142
2025-04-17 05:00:00,14.6,0.0,2.91,145
2025-04-17 06:00:00,13.5,0.0,2.87,119
2025-04-17 07:00:00,13.9,0.0,2.46,95
2025-04-17 08:00:00,15.9,0.0,2.28,116
2025-04-17 09:00:00,18.0,0.0,2.62,137
2025-04-17 10:00:00,19.4,0.0,3.23,141
2025-04-17 11:00:00,20.3,0.0,3.74,128
2025-04-17 12:00:00,20.0,0.0,4.78,108
2025-04-17 13:00:00,19.9,0.0,4.85,102
2025-04-17 14:00:00,19.6,0.0,4.57,96
2025-04-17 15:00:00,19.3,0.0,4.64,101
2025-04-17 16:00:00,19.0,0.0,3.67,101
2025-04-17 17:00:00,19.0,0.0,2.1,89
2025-04-17 18:00:00,17.7,0.0,2.3,90
2025-04-17 19:00:00,15.8,0.0,2.14,79
2025-04-17 20:00:00,14.7,0.0,2.55,67
2025-04-17 21:00:00,14.4,0.0,2.15,59
2025-04-17 22:00:00,14.9,0.0,2.35,88
2025-04-17 23:00:00,14.7,0.0,2.77,103
2025-04-18 00:00:00,14.8,0.0,3.05,108
2025-04-18 01:00:00,15.1,0.0,2.23,110
2025-04-18 02:00:00,15.6,0.0,2.02,120
2025-04-18 03:00:00,15.8,0.0,2.15,121
2025-04-18 04:00:00,15.4,0.0,2.41,111
2025-04-18 05:00:00,14.8,0.0,2.72,97
2025-04-18 06:00:00,14.6,0.0,2.71,86
2025-04-18 07:00:00,15.2,0.0,2.81,85
2025-04-18 08:00:00,16.2,0.0,3.04,81
2025-04-18 09:00:00,18.3,0.0,2.65,87
2025-04-18 10:00:00,21.1,0.0,1.63,140
2025-04-18 11:00:00,22.1,0.0,2.46,156
2025-04-18 12:00:00,22.8,0.0,2.11,149
2025-04-18 13:00:00,23.6,0.0,2.23,140
2025-04-18 14:00:00,22.9,0.0,3.16,131
2025-04-18 15:00:00,22.4,0.0,3.32,134
2025-04-18 16:00:00,22.5,0.0,1.05,155
2025-04-18 17:00:00,22.3,0.0,0.22,153
2025-04-18 18:00:00,20.2,0.0,1.45,94
2025-04-18 19:00:00,17.8,0.0,2.56,73
2025-04-18 20:00:00,17.0,0.0,1.96,71
2025-04-18 21:00:00,16.1,0.0,2.92,77
2025-04-18 22:00:00,17.0,0.0,0.6,42
2025-04-18 23:00:00,16.6,0.0,0.41,14
2025-04-19 00:00:00,16.0,0.0,0.97,145
2025-04-19 01:00:00,14.6,0.0,1.13,131
2025-04-19 02:00:00,13.6,0.0,0.78,75
2025-04-19 03:00:00,14.1,0.0,1.28,59
2025-04-19 04:00:00,14.3,0.0,1.2,73
2025-04-19 05:00:00,13.9,0.0,1.36,82
2025-04-19 06:00:00,13.4,0.0,1.35,121
2025-04-19 07:00:00,13.9,0.0,1.0,93
2025-04-19 08:00:00,15.3,0.0,1.33,103
2025-04-19 09:00:00,17.5,0.0,2.04,118
2025-04-19 10:00:00,19.1,0.0,3.0,120
2025-04-19 11:00:00,20.5,0.0,3.18,118
2025-04-19 12:00:00,21.3,0.0,4.02,107
2025-04-19 13:00:00,21.5,0.0,5.02,100
2025-04-19 14:00:00,21.0,0.0,5.02,100
2025-04-19 15:00:00,21.5,0.0,4.43,101
2025-04-19 16:00:00,21.8,0.0,3.85,89
2025-04-19 17:00:00,20.4,0.0,3.21,86
2025-04-19 18:00:00,19.0,0.0,2.9,69
2025-04-19 19:00:00,17.5,0.0,3.66,50
2025-04-19 20:00:00,16.6,0.0,2.82,37
2025-04-19 21:00:00,16.3,0.0,2.06,51
2025-04-19 22:00:00,16.9,0.0,1.92,62
2025-04-19 23:00:00,16.8,0.4,1.74,72
2025-04-20 00:00:00,17.1,0.5,2.05,124
2025-04-20 01:00:00,16.0,0.3,2.98,76
2025-04-20 02:00:00,15.6,0.1,3.38,63
2025-04-20 03:00:00,16.0,0.0,2.96,68
2025-04-20 04:00:00,15.9,0.0,2.88,70
2025-04-20 05:00:00,15.9,0.0,3.21,75
2025-04-20 06:00:00,15.8,0.0,3.66,85
2025-04-20 07:00:00,16.1,0.0,3.59,82
2025-04-20 08:00:00,16.9,0.0,4.06,80
2025-04-20 09:00:00,18.1,0.0,3.16,67
2025-04-20 10:00:00,16.9,1.1,3.61,87
2025-04-20 11:00:00,17.6,0.4,3.71,87
2025-04-20 12:00:00,18.1,0.0,3.7,92
2025-04-20 13:00:00,19.4,0.0,3.57,96
2025-04-20 14:00:00,19.2,0.0,3.21,94
2025-04-20 15:00:00,19.1,0.0,3.17,74
2025-04-20 16:00:00,19.0,0.0,3.24,77
2025-04-20 17:00:00,19.0,0.0,2.86,78
2025-04-20 18:00:00,19.0,0.0,2.62,82
2025-04-20 19:00:00,18.4,0.0,2.26,85
2025-04-20 20:00:00,18.0,0.0,2.03,74
2025-04-20 21:00:00,17.7,0.0,1.86,63
2025-04-20 22:00:00,17.2,0.0,1.78,10
2025-04-20 23:00:00,17.2,0.0,2.81,356
2025-04-21 00:00:00,16.6,0.0,3.47,354
2025-04-21 01:00:00,15.9,0.0,3.01,4
2025-04-21 02:00:00,15.5,0.0,2.49,10
2025-04-21 03:00:00,15.1,0.0,2.1,3
2025-04-21 04:00:00,14.7,0.0,1.83,349
2025-04-21 05:00:00,14.2,0.0,1.36,343
2025-04-21 06:00:00,14.0,0.0,1.33,340
2025-04-21 07:00:00,15.1,0.0,0.96,9
2025-04-21 08:00:00,16.9,0.0,0.91,96
2025-04-21 09:00:00,19.0,0.0,1.93,121
2025-04-21 10:00:00,20.8,0.0,2.2,141
2025-04-21 11:00:00,20.0,0.0,3.29,152
2025-04-21 12:00:00,20.2,0.0,3.16,141
2025-04-21 13:00:00,21.0,0.0,3.08,138
2025-04-21 14:00:00,21.5,0.0,3.29,132
2025-04-21 15:00:00,22.2,0.0,3.46,121
2025-04-21 16:00:00,22.0,0.0,3.16,119
2025-04-21 17:00:00,21.0,0.0,3.07,109
2025-04-21 18:00:00,19.5,0.0,3.18,114
2025-04-21 19:00:00,18.1,0.0,3.69,106
2025-04-21 20:00:00,17.5,0.0,3.64,99
2025-04-21 21:00:00,16.8,0.0,3.56,94
2025-04-21 22:00:00,16.5,0.0,2.87,83
2025-04-21 23:00:00,16.2,0.0,3.6,88
2025-04-22 00:00:00,15.8,0.0,4.38,97
2025-04-22 01:00:00,15.1,0.0,4.25,89
2025-04-22 02:00:00,15.1,0.0,4.27,80
2025-04-22 03:00:00,15.2,0.0,4.83,77
2025-04-22 04:00:00,15.1,0.0,4.8,79
2025-04-22 05:00:00,15.2,0.0,4.79,82
2025-04-22 06:00:00,15.7,0.0,5.11,87
2025-04-22 07:00:00,16.6,0.0,5.56,98
2025-04-22 08:00:00,17.2,0.0,6.55,107
2025-04-22 09:00:00,17.6,0.0,6.41,106
2025-04-22 10:00:00,17.5,0.0,6.04,102
2025-04-22 11:00:00,17.9,0.0,6.78,101
2025-04-22 12:00:00,18.2,0.4,6.75,109
