timestamp,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,wind_speed_10m,wind_direction_10m,surface_pressure,cloud_cover,shortwave_radiation,wbgt_approx,heat_alert_level
2025-07-06 00:00:00,27.4,81,24.0,31.5,0.0,13.5,272,1006.0,21,0.0,31.057435096800358,4
2025-07-06 01:00:00,27.2,81,23.8,31.3,0.0,13.0,272,1006.1,2,0.0,30.80942009428615,3
2025-07-06 02:00:00,27.1,83,24.0,31.4,0.0,12.2,262,1006.1,33,0.0,30.96691832306779,3
2025-07-06 03:00:00,26.9,86,24.3,31.5,0.0,11.7,259,1006.1,59,0.0,31.13425244220448,4
2025-07-06 04:00:00,26.6,89,24.5,31.2,0.0,12.3,262,1005.8,59,0.0,31.165005258067534,4
2025-07-06 05:00:00,26.5,89,24.6,31.1,0.0,13.0,264,1005.8,39,0.0,31.037129086453174,4
2025-07-06 06:00:00,26.5,89,24.5,31.1,0.0,12.7,263,1006.1,94,22.0,31.037129086453174,4
2025-07-06 07:00:00,27.1,85,24.4,31.4,0.1,14.0,263,1006.3,99,137.0,31.247911535671836,4
2025-07-06 08:00:00,27.9,80,24.0,31.7,0.1,15.7,270,1006.2,69,317.0,31.53630804793946,4
2025-07-06 09:00:00,28.7,73,23.4,31.7,0.4,18.5,276,1006.2,58,484.0,31.469965657001037,4
2025-07-06 10:00:00,30.0,66,23.0,33.1,0.0,20.1,280,1006.1,100,656.0,31.918443933021965,4
2025-07-06 11:00:00,30.6,63,22.9,33.9,0.0,22.0,281,1006.1,100,774.0,32.12534765647515,4
2025-07-06 12:00:00,30.6,64,23.0,33.9,0.0,23.3,287,1006.0,100,803.0,32.29733412721285,4
2025-07-06 13:00:00,30.6,63,22.9,33.7,0.0,24.2,288,1005.5,100,801.0,32.12534765647515,4
2025-07-06 14:00:00,30.1,65,22.9,33.1,0.0,23.3,292,1004.8,100,734.0,31.870988137477216,4
2025-07-06 15:00:00,30.3,63,22.5,33.1,0.0,22.1,293,1004.2,100,734.0,31.771251683763897,4
2025-07-06 16:00:00,29.9,66,22.9,32.5,0.0,20.6,294,1003.6,100,590.0,31.799069804148022,4
2025-07-06 17:00:00,29.5,70,23.4,32.3,0.0,19.8,300,1003.4,100,445.0,31.97062706163492,4
2025-07-06 18:00:00,28.8,74,23.6,32.0,0.0,18.1,305,1003.6,100,266.0,31.747044960451024,4
2025-07-06 19:00:00,28.0,77,23.6,31.2,0.0,18.3,307,1004.1,100,101.0,31.217500679739484,4
2025-07-06 20:00:00,27.4,81,23.8,30.7,0.0,18.4,301,1004.6,99,7.0,31.057435096800358,4
2025-07-06 21:00:00,27.1,82,23.7,30.4,0.0,18.2,293,1005.3,100,0.0,30.82642171676577,3
2025-07-06 22:00:00,27.1,83,24.0,30.8,0.0,16.9,294,1005.4,97,0.0,30.96691832306779,3
2025-07-06 23:00:00,26.9,87,24.6,30.9,0.0,17.3,287,1005.4,100,0.0,31.273112354323136,4
2025-07-07 00:00:00,26.7,91,25.0,31.2,0.0,15.9,282,1005.6,100,0.0,31.56772648173212,4
2025-07-07 01:00:00,26.5,91,25.0,31.2,0.0,14.6,279,1005.5,72,0.0,31.308401650193694,4
2025-07-07 02:00:00,26.6,90,24.9,31.3,0.0,13.4,276,1005.3,99,0.0,31.301441272203125,4
2025-07-07 03:00:00,26.5,90,24.8,31.4,0.0,11.5,272,1005.2,99,0.0,31.172765368323436,4
2025-07-07 04:00:00,26.3,89,24.4,31.2,0.0,9.9,267,1005.0,99,0.0,30.782466512138836,3
2025-07-07 05:00:00,26.2,89,24.2,31.2,0.0,8.7,266,1005.2,100,0.0,30.655676983523346,3
2025-07-07 06:00:00,26.5,87,24.2,31.3,0.0,9.9,270,1005.4,100,22.0,30.765856522712653,3
2025-07-07 07:00:00,27.3,83,24.2,31.6,0.0,13.0,260,1005.5,100,114.0,31.21755642311843,4
2025-07-07 08:00:00,27.8,81,24.2,32.0,0.0,13.3,260,1005.6,100,193.0,31.557606411670324,4
2025-07-07 09:00:00,28.6,76,24.0,32.7,0.0,14.0,269,1005.5,100,338.0,31.808264640986884,4
2025-07-07 10:00:00,29.6,73,24.2,34.1,0.0,11.9,281,1005.4,100,464.0,32.57974077155208,4
2025-07-07 11:00:00,31.1,66,24.0,36.3,0.0,12.3,284,1005.2,100,707.0,33.252505656397545,4
2025-07-07 12:00:00,31.6,64,24.0,36.3,0.0,15.6,281,1005.0,100,719.0,33.50781319626476,4
2025-07-07 13:00:00,31.5,65,24.1,36.4,0.0,13.9,276,1004.7,100,694.0,33.566340676271366,4
2025-07-07 14:00:00,31.6,66,24.5,36.6,0.0,12.7,262,1004.1,26,620.0,33.87189485864804,4
2025-07-07 15:00:00,32.2,66,25.0,37.9,0.0,13.2,263,1003.7,44,719.0,34.62621421667576,4
2025-07-07 16:00:00,32.0,68,25.2,37.1,0.0,13.4,265,1003.6,7,587.0,34.74582476871147,4
2025-07-07 17:00:00,31.5,70,25.5,36.9,0.0,11.2,272,1003.3,34,400.0,34.47140534367685,4
2025-07-07 18:00:00,31.2,72,25.6,37.3,0.0,7.5,287,1003.6,97,222.0,34.443479441529576,4
2025-07-07 19:00:00,30.8,74,25.6,36.9,0.0,6.7,306,1003.8,91,94.0,34.276476804655196,4
2025-07-07 20:00:00,30.0,74,25.0,35.6,0.0,7.5,333,1004.4,92,6.0,33.24795228853978,4
2025-07-07 21:00:00,29.2,74,24.1,34.6,0.0,5.5,319,1005.0,63,0.0,32.241887360205254,4
2025-07-07 22:00:00,28.5,78,24.3,33.9,0.0,5.5,306,1005.3,32,0.0,31.989147022022166,4
2025-07-07 23:00:00,27.8,84,24.8,33.2,0.0,7.9,274,1005.6,97,0.0,31.996680723213668,4
2025-07-08 00:00:00,27.1,91,25.5,32.8,0.0,9.0,282,1005.5,43,0.0,32.09089117348396,4
2025-07-08 01:00:00,26.8,92,25.4,32.7,0.0,7.2,302,1005.3,53,0.0,31.835998659651562,4
2025-07-08 02:00:00,26.6,91,25.0,32.6,0.0,5.1,306,1005.2,50,0.0,31.437877286338715,4
2025-07-08 03:00:00,26.2,93,24.9,32.6,0.0,2.2,312,1005.5,34,0.0,31.188723140086193,4
2025-07-08 04:00:00,26.0,93,24.8,32.2,0.0,2.9,4,1005.9,24,0.0,30.929967990715923,3
2025-07-08 05:00:00,26.1,91,24.6,31.8,0.0,5.5,38,1005.8,26,0.0,30.794202654503515,3
2025-07-08 06:00:00,26.5,90,24.8,32.1,0.0,7.0,64,1005.8,1,24.0,31.172765368323436,4
2025-07-08 07:00:00,27.6,87,25.2,33.8,0.0,4.9,94,1006.1,1,152.0,32.174798938981546,4
2025-07-08 08:00:00,28.7,84,25.7,34.7,0.0,8.2,122,1006.5,0,333.0,33.16623582449434,4
2025-07-08 09:00:00,29.6,78,25.2,35.2,0.0,9.2,137,1006.6,2,519.0,33.39183260522003,4
2025-07-08 10:00:00,30.5,74,25.3,37.2,0.0,6.9,147,1006.8,74,669.0,33.88810028261244,4
2025-07-08 11:00:00,31.0,70,25.0,38.2,0.0,6.2,134,1006.7,79,786.0,33.83341102275376,4
2025-07-08 12:00:00,30.9,70,24.6,37.4,0.0,5.4,124,1006.4,25,685.0,33.706856021694776,4
2025-07-08 13:00:00,32.0,64,24.4,38.6,0.0,9.2,116,1006.1,27,844.0,34.001011547022564,4
2025-07-08 14:00:00,32.1,61,23.8,37.9,0.0,10.3,112,1005.8,95,778.0,33.56336174186912,4
2025-07-08 15:00:00,32.5,60,23.5,37.9,0.0,10.2,104,1005.5,66,752.0,33.85884799159928,4
2025-07-08 16:00:00,31.7,62,23.5,35.7,0.0,11.9,95,1005.3,84,517.0,33.26447537064902,4
2025-07-08 17:00:00,31.1,64,23.4,35.1,0.0,12.1,108,1005.3,16,358.0,32.898602454688536,4
2025-07-08 18:00:00,30.4,64,22.8,34.0,0.0,11.7,108,1005.8,44,262.0,32.05901407771383,4
2025-07-08 19:00:00,29.0,73,23.7,33.2,0.0,12.1,91,1005.9,62,86.0,31.836890579518748,4
2025-07-08 20:00:00,28.3,78,24.1,32.6,0.0,12.8,80,1006.2,43,6.0,31.738685531319145,4
2025-07-08 21:00:00,28.0,80,24.1,32.1,0.0,14.5,85,1006.8,17,0.0,31.661714991937128,4
2025-07-08 22:00:00,28.5,78,24.2,32.8,0.0,13.2,68,1007.0,13,0.0,31.989147022022166,4
2025-07-08 23:00:00,28.1,81,24.5,32.3,0.0,14.8,84,1007.3,23,0.0,31.93640525318666,4
2025-07-09 00:00:00,27.9,83,24.6,32.5,0.0,12.6,119,1007.6,14,0.0,31.977945849737186,4
2025-07-09 01:00:00,27.2,84,24.4,31.9,0.0,11.3,104,1007.2,6,0.0,31.23338380148193,4
2025-07-09 02:00:00,26.7,88,24.5,31.4,0.0,11.9,93,1006.9,7,0.0,31.156006927389303,4
2025-07-09 03:00:00,26.5,90,24.7,31.3,0.0,11.7,81,1006.9,10,0.0,31.172765368323436,4
2025-07-09 04:00:00,26.2,91,24.7,31.0,0.0,12.2,82,1007.1,4,0.0,30.92220006180477,3
2025-07-09 05:00:00,26.0,91,24.5,30.6,0.0,12.9,84,1007.3,5,0.0,30.666570829625257,3
2025-07-09 06:00:00,26.5,89,24.5,30.7,0.0,14.3,97,1008.0,27,23.0,31.037129086453174,4
2025-07-09 07:00:00,27.2,86,24.6,31.4,0.0,15.9,105,1008.4,39,138.0,31.51602627294579,4
2025-07-09 08:00:00,27.8,83,24.6,31.7,0.0,17.0,114,1008.5,20,292.0,31.850322619365887,4
2025-07-09 09:00:00,28.5,79,24.5,32.4,0.0,17.4,118,1008.5,15,481.0,32.14157839409937,4
2025-07-09 10:00:00,30.0,69,23.6,34.2,0.0,16.1,115,1008.8,3,683.0,32.41700956634114,4
2025-07-09 11:00:00,30.9,64,23.3,35.5,0.0,16.8,119,1008.8,0,815.0,32.65715121983522,4
2025-07-09 12:00:00,31.5,61,22.9,36.2,0.0,17.2,118,1008.5,1,895.0,32.84228894234697,4
2025-07-09 13:00:00,31.7,59,22.6,36.4,0.0,16.6,112,1007.9,1,907.0,32.71525398174665,4
2025-07-09 14:00:00,31.8,57,22.4,36.3,0.0,16.2,111,1007.4,11,881.0,32.46497543375353,4
2025-07-09 15:00:00,31.5,58,22.3,35.4,0.0,16.5,104,1007.2,3,792.0,32.29925014190368,4
2025-07-09 16:00:00,30.8,63,22.8,34.2,0.0,16.8,102,1007.0,14,650.0,32.36294106342267,4
2025-07-09 17:00:00,30.0,67,23.3,33.4,0.0,15.9,95,1007.2,9,472.0,32.08463247746169,4
2025-07-09 18:00:00,29.1,71,23.5,32.7,0.0,15.0,84,1007.3,18,264.0,31.64424005300704,4
2025-07-09 19:00:00,28.6,74,23.6,32.5,0.0,14.1,83,1007.6,5,95.0,31.501631360960914,4
2025-07-09 20:00:00,28.2,77,23.8,32.3,0.0,13.3,89,1007.9,6,6.0,31.464169803303047,4
2025-07-09 21:00:00,28.0,78,23.9,32.1,0.0,12.8,94,1008.6,2,0.0,31.3655721171387,4
2025-07-09 22:00:00,28.2,71,22.6,31.8,0.0,11.8,64,1008.9,7,0.0,30.565356571876837,3
2025-07-09 23:00:00,28.0,72,22.5,31.5,0.0,11.7,61,1009.2,8,0.0,30.477143492743412,3
2025-07-10 00:00:00,27.8,74,22.7,31.5,0.0,10.9,70,1009.4,13,0.0,30.533099684735852,3
2025-07-10 01:00:00,27.2,77,23.0,31.3,0.0,9.8,72,1008.9,5,0.0,30.24413515135844,3
2025-07-10 02:00:00,26.9,80,23.1,31.0,0.0,9.7,61,1008.5,3,0.0,30.30109296949254,3
2025-07-10 03:00:00,26.5,82,23.1,30.7,0.0,9.1,49,1008.3,1,0.0,30.087675113361353,3
2025-07-10 04:00:00,26.2,83,23.2,30.6,0.0,8.4,70,1008.3,0,0.0,29.856107748679076,3
2025-07-10 05:00:00,26.1,86,23.6,30.8,0.0,8.3,88,1008.4,14,0.0,30.131812398761564,3
2025-07-10 06:00:00,26.3,89,24.2,31.5,0.0,7.0,78,1008.8,35,22.0,30.782466512138836,3
2025-07-10 07:00:00,27.0,86,24.5,32.5,0.0,6.5,60,1008.3,3,130.0,31.261150713075534,4
2025-07-10 08:00:00,28.2,80,24.5,33.9,0.0,5.7,66,1008.1,1,332.0,31.913576419016156,4
2025-07-10 09:00:00,29.8,71,23.9,34.8,0.0,7.0,100,1008.2,0,522.0,32.50147759283854,4
2025-07-10 10:00:00,31.1,63,23.3,36.2,0.0,9.0,123,1008.8,11,667.0,32.72165085383402,4
2025-07-10 11:00:00,31.2,64,23.5,37.0,0.0,9.8,134,1008.4,8,787.0,33.01980394802629,4
2025-07-10 12:00:00,31.7,63,23.8,38.0,0.0,10.3,151,1007.9,3,872.0,33.44754916694982,4
2025-07-10 13:00:00,31.4,65,24.0,37.5,0.0,13.1,157,1007.7,5,890.0,33.44315535146365,4
2025-07-10 14:00:00,31.8,62,23.5,37.5,0.0,10.8,127,1007.2,10,826.0,33.385534682328405,4
2025-07-10 15:00:00,32.2,55,22.1,36.3,0.0,12.7,111,1007.1,20,713.0,32.55474518056314,4
2025-07-10 16:00:00,31.2,59,22.2,33.8,0.0,17.0,126,1007.1,64,516.0,32.13000676458674,4
2025-07-10 17:00:00,31.2,59,22.4,34.9,0.0,9.9,135,1006.5,49,388.0,32.13000676458674,4
2025-07-10 18:00:00,30.1,67,23.4,34.6,0.0,7.9,145,1007.1,74,258.0,32.20527392632266,4
2025-07-10 19:00:00,29.5,69,23.2,34.1,0.0,6.7,88,1007.5,34,87.0,31.809139532182993,4
2025-07-10 20:00:00,28.9,71,23.1,33.3,0.0,7.6,76,1007.5,12,6.0,31.402253505966097,4
2025-07-10 21:00:00,28.3,74,23.2,32.6,0.0,8.9,82,1008.2,5,0.0,31.135988837405346,4
2025-07-10 22:00:00,28.8,80,25.1,35.3,0.0,2.0,95,1008.6,15,0.0,32.677648605893,4
2025-07-10 23:00:00,28.3,82,24.9,34.6,0.0,2.0,90,1008.4,12,0.0,32.34138222523294,4
2025-07-11 00:00:00,27.8,82,24.5,33.8,0.0,2.7,70,1008.6,20,0.0,31.703964515518106,4
2025-07-11 01:00:00,27.6,82,24.3,33.1,0.0,5.4,82,1008.5,84,0.0,31.45148865513203,4
2025-07-11 02:00:00,27.4,84,24.5,32.6,0.0,8.1,66,1008.1,99,0.0,31.48638454483,4
2025-07-11 03:00:00,27.0,86,24.5,31.9,0.0,10.6,75,1008.1,100,0.0,31.261150713075534,4
2025-07-11 04:00:00,26.9,86,24.4,31.6,0.0,10.8,75,1008.3,75,0.0,31.13425244220448,4
2025-07-11 05:00:00,26.6,87,24.3,31.4,0.0,10.5,83,1008.5,96,0.0,30.892133229796354,3
2025-07-11 06:00:00,26.8,87,24.5,31.7,0.0,9.9,71,1008.6,95,20.0,31.1457596020618,4
2025-07-11 07:00:00,27.6,83,24.4,32.3,0.0,11.5,87,1008.7,100,130.0,31.596150711901934,4
2025-07-11 08:00:00,28.3,78,24.1,33.0,0.0,10.5,97,1009.0,100,245.0,31.738685531319145,4
2025-07-11 09:00:00,29.0,75,24.2,33.8,0.0,9.5,119,1009.1,100,402.0,32.150695800875425,4
2025-07-11 10:00:00,31.0,64,23.5,35.7,0.0,9.1,115,1009.2,100,601.0,32.77771864937486,4
2025-07-11 11:00:00,31.0,65,23.8,35.7,0.0,15.2,134,1009.3,100,732.0,32.95366737827135,4
2025-07-11 12:00:00,30.3,71,24.4,34.8,0.0,17.8,133,1009.4,100,700.0,33.123778881702165,4
2025-07-11 13:00:00,31.0,65,23.8,36.2,0.1,12.6,123,1009.1,99,727.0,32.95366737827135,4
2025-07-11 14:00:00,31.1,65,23.6,36.1,0.1,12.0,127,1008.9,100,702.0,33.075554055543044,4
2025-07-11 15:00:00,30.8,66,23.8,35.0,0.1,12.7,111,1008.8,100,572.0,32.88481444739517,4
2025-07-11 16:00:00,30.6,66,23.6,34.7,0.0,11.9,92,1008.5,100,459.0,32.64130706868825,4
2025-07-11 17:00:00,30.5,66,23.4,34.7,0.0,10.2,103,1008.2,100,301.0,32.52003538719488,4
2025-07-11 18:00:00,30.0,68,23.5,34.2,0.0,10.7,102,1008.4,100,183.0,32.250821021901416,4
2025-07-11 19:00:00,28.5,78,24.2,32.3,0.0,16.4,91,1009.3,100,67.0,31.989147022022166,4
2025-07-11 20:00:00,27.7,81,24.0,32.0,0.0,12.3,97,1009.4,24,4.0,31.43204222463699,4
2025-07-11 21:00:00,27.2,82,24.0,31.6,0.0,11.7,81,1009.7,53,0.0,30.950741330018076,3
2025-07-11 22:00:00,27.8,83,24.5,33.0,0.0,8.5,38,1010.3,100,0.0,31.850322619365887,4
2025-07-11 23:00:00,27.4,85,24.6,32.5,0.0,9.4,55,1010.0,100,0.0,31.629367694173215,4
2025-07-12 00:00:00,27.1,86,24.5,32.2,0.0,9.3,68,1009.8,100,0.0,31.38840814197386,4
2025-07-12 01:00:00,26.8,86,24.4,31.8,0.0,9.1,69,1009.7,100,0.0,31.007711790543848,4
2025-07-12 02:00:00,26.5,88,24.3,31.4,0.0,8.9,62,1009.1,93,0.0,30.901492804582915,3
2025-07-12 03:00:00,26.1,90,24.3,31.1,0.0,9.1,60,1009.0,66,0.0,30.661724603355125,3
2025-07-12 04:00:00,26.0,90,24.3,31.0,0.0,8.8,70,1009.0,52,0.0,30.534872249079925,3
2025-07-12 05:00:00,25.9,91,24.4,30.9,0.0,8.9,77,1008.9,76,0.0,30.53930300810973,3
2025-07-12 06:00:00,26.1,90,24.4,31.2,0.0,8.8,78,1008.8,97,19.0,30.661724603355125,3
2025-07-12 07:00:00,27.0,86,24.5,32.1,0.0,8.9,82,1009.0,97,125.0,31.261150713075534,4
2025-07-12 08:00:00,28.1,79,24.1,32.3,0.0,13.6,98,1009.0,99,285.0,31.638535987675876,4
2025-07-12 09:00:00,28.8,75,24.0,33.0,0.0,13.0,107,1008.7,100,410.0,31.902145568024686,4
2025-07-12 10:00:00,30.2,72,24.6,35.7,0.0,9.9,109,1008.5,91,625.0,33.16674444785729,4
2025-07-12 11:00:00,31.0,68,24.5,37.1,0.0,9.9,122,1008.1,100,754.0,33.48151356496079,4
2025-07-12 12:00:00,31.4,65,24.1,37.3,0.0,14.2,139,1007.5,100,882.0,33.44315535146365,4
2025-07-12 13:00:00,32.1,60,23.4,37.7,0.0,13.7,118,1007.3,98,887.0,33.37610499200242,4
2025-07-12 14:00:00,32.2,58,22.8,36.8,0.0,13.3,115,1006.7,100,764.0,33.119691281321124,4
2025-07-12 15:00:00,31.6,61,23.2,36.0,0.0,15.1,115,1006.4,100,720.0,32.96169070268986,4
2025-07-12 16:00:00,31.3,63,23.3,35.0,0.0,14.2,125,1006.1,86,563.0,32.96235218894083,4
2025-07-12 17:00:00,31.0,65,23.5,35.0,0.1,11.8,117,1005.7,44,423.0,32.95366737827135,4
2025-07-12 18:00:00,30.2,69,24.0,34.7,0.0,11.6,108,1005.7,14,236.0,32.66243842919657,4
2025-07-12 19:00:00,29.4,75,24.5,34.1,0.0,11.9,105,1006.0,21,95.0,32.65190019175405,4
2025-07-12 20:00:00,28.9,76,24.2,33.4,0.0,11.6,102,1006.1,91,5.0,32.18225023173836,4
2025-07-12 21:00:00,28.5,77,24.1,33.0,0.0,11.6,105,1006.2,100,0.0,31.83671564994496,4
2025-07-12 22:00:00,28.6,77,24.1,33.5,0.0,9.5,79,1006.2,100,0.0,31.96158128099987,4
2025-07-12 23:00:00,28.4,80,24.5,33.2,0.0,11.0,89,1005.9,63,0.0,32.16684449379665,4
2025-07-13 00:00:00,28.1,81,24.6,33.1,0.0,11.0,104,1005.7,79,0.0,31.93640525318666,4
2025-07-13 01:00:00,27.8,83,24.6,32.7,0.0,10.9,114,1005.4,80,0.0,31.850322619365887,4
2025-07-13 02:00:00,27.4,85,24.5,32.2,0.0,11.1,110,1004.8,58,0.0,31.629367694173215,4
2025-07-13 03:00:00,27.1,86,24.5,31.7,0.0,12.2,106,1004.7,19,0.0,31.38840814197386,4
2025-07-13 04:00:00,27.0,86,24.4,31.4,0.0,13.4,116,1004.6,41,0.0,31.261150713075534,4
2025-07-13 05:00:00,27.0,85,24.2,31.2,0.0,14.2,122,1004.5,28,0.0,31.121474541993262,4
2025-07-13 06:00:00,27.2,83,24.1,31.1,0.0,15.6,119,1004.4,25,18.0,31.092062565750002,4
2025-07-13 07:00:00,27.6,82,24.2,31.5,0.1,16.2,124,1004.4,27,130.0,31.45148865513203,4
2025-07-13 08:00:00,28.1,79,24.2,31.8,0.1,17.9,119,1004.0,30,302.0,31.638535987675876,4
2025-07-13 09:00:00,28.6,77,24.2,31.9,0.0,20.1,122,1003.6,6,471.0,31.96158128099987,4
2025-07-13 10:00:00,29.8,73,24.4,33.7,0.0,19.9,125,1003.3,100,649.0,32.83006569404526,4
2025-07-13 11:00:00,30.2,69,24.0,33.9,0.0,23.6,122,1002.5,100,777.0,32.66243842919657,4
2025-07-13 12:00:00,30.2,70,24.1,34.2,0.0,24.4,120,1002.1,100,846.0,32.83054043541681,4
2025-07-13 13:00:00,30.5,69,24.2,34.2,0.0,24.6,118,1001.3,100,775.0,33.03305972297647,4
2025-07-13 14:00:00,30.7,68,24.1,33.8,0.0,26.6,121,1000.6,86,740.0,33.1088390266447,4
2025-07-13 15:00:00,30.6,68,24.0,33.5,0.0,23.6,123,1000.2,99,598.0,32.985280010163656,4
2025-07-13 16:00:00,30.2,69,23.9,32.9,0.0,23.0,120,999.4,100,371.0,32.66243842919657,4
2025-07-13 17:00:00,29.4,74,24.1,32.4,0.0,21.8,122,999.2,100,221.0,32.491338855863994,4
2025-07-13 18:00:00,28.8,76,24.0,31.8,0.0,21.7,119,998.6,100,90.0,32.057246175598344,4
2025-07-13 19:00:00,28.5,78,24.3,31.9,0.0,19.2,116,998.5,100,41.0,31.989147022022166,4
2025-07-13 20:00:00,27.9,81,24.4,31.3,0.0,19.7,117,998.6,100,3.0,31.683520648538703,4
2025-07-13 21:00:00,27.4,84,24.4,30.6,0.0,21.4,118,998.6,100,0.0,31.48638454483,4
2025-07-13 22:00:00,26.6,87,24.3,29.9,0.6,20.5,119,998.5,100,0.0,30.892133229796354,3
2025-07-13 23:00:00,26.1,91,24.6,29.6,1.4,20.6,116,998.0,100,0.0,30.794202654503515,3
2025-07-14 00:00:00,26.0,91,24.4,28.9,0.2,23.5,122,996.7,100,0.0,30.666570829625257,3
2025-07-14 01:00:00,26.1,89,24.2,28.6,0.1,25.3,126,995.6,100,0.0,30.529246552206736,3
2025-07-14 02:00:00,26.4,87,24.1,29.4,0.0,22.0,129,994.8,100,0.0,30.6399354190185,3
2025-07-14 03:00:00,26.1,90,24.4,29.4,0.6,20.7,123,994.3,100,0.0,30.661724603355125,3
2025-07-14 04:00:00,26.0,91,24.5,29.7,0.0,18.5,128,993.4,100,0.0,30.666570829625257,3
2025-07-14 05:00:00,26.0,90,24.2,29.7,0.0,18.0,117,992.8,100,0.0,30.534872249079925,3
2025-07-14 06:00:00,26.2,89,24.2,29.7,0.0,18.8,120,991.7,100,17.0,30.655676983523346,3
2025-07-14 07:00:00,26.2,88,24.1,29.5,0.6,19.7,164,992.2,100,96.0,30.522415444382634,3
2025-07-14 08:00:00,25.8,92,24.4,29.5,1.2,18.1,142,991.3,100,59.0,30.542549238458907,3
2025-07-14 09:00:00,26.1,94,25.1,31.1,4.1,12.5,148,991.1,100,178.0,31.191636807948687,4
2025-07-14 10:00:00,26.1,90,24.3,30.9,3.9,10.3,153,991.3,100,272.0,30.661724603355125,3
2025-07-14 11:00:00,26.2,90,24.4,32.1,1.4,3.7,145,990.8,98,215.0,30.788938522664058,3
2025-07-14 12:00:00,26.8,86,24.2,31.3,0.9,11.5,266,990.6,88,480.0,31.007711790543848,4
2025-07-14 13:00:00,26.2,84,23.4,28.6,0.4,23.2,296,990.7,100,467.0,29.989369287819788,3
2025-07-14 14:00:00,25.5,82,22.1,27.1,0.0,22.8,289,991.3,32,263.0,28.883092415352,3
2025-07-14 15:00:00,26.5,73,21.1,27.5,0.0,27.3,290,991.4,41,683.0,28.86694857652901,3
2025-07-14 16:00:00,26.2,69,20.1,26.3,0.0,27.5,295,991.4,28,581.0,27.990446200709112,2
2025-07-14 17:00:00,26.1,68,19.8,26.0,0.0,26.0,294,992.1,34,439.0,27.74720747809054,2
2025-07-14 18:00:00,25.5,72,20.2,26.1,0.0,23.3,287,992.7,50,267.0,27.60448358421151,2
2025-07-14 19:00:00,25.0,77,20.6,26.7,0.0,17.2,286,993.5,12,92.0,27.67232028835603,2
2025-07-14 20:00:00,24.6,79,20.7,26.9,0.0,12.8,292,994.1,19,5.0,27.462858445414607,2
2025-07-14 21:00:00,24.7,80,21.0,27.7,0.0,9.0,267,994.2,14,0.0,27.698758438550424,2
2025-07-14 22:00:00,23.1,90,21.4,27.3,0.0,2.9,353,994.7,0,0.0,27.00658094886268,2
2025-07-14 23:00:00,22.8,90,21.1,27.0,0.0,1.4,40,994.7,2,0.0,26.65740239728975,2
2025-07-15 00:00:00,22.5,91,21.0,26.4,0.0,3.5,165,994.8,7,0.0,26.417856018521046,2
2025-07-15 01:00:00,24.4,82,21.1,27.3,0.0,10.5,213,994.8,21,0.0,27.59507382596202,2
2025-07-15 02:00:00,24.9,78,20.8,27.8,0.0,9.3,212,994.6,33,0.0,27.682301228139867,2
2025-07-15 03:00:00,25.0,79,21.0,28.0,0.0,9.4,192,994.8,24,0.0,27.920562373767876,2
2025-07-15 04:00:00,24.9,79,21.1,28.1,0.0,8.5,182,995.1,10,0.0,27.805685859269865,2
2025-07-15 05:00:00,24.6,82,21.2,27.9,0.0,8.3,185,995.7,17,0.0,27.82645306992402,2
2025-07-15 06:00:00,25.0,80,21.5,28.1,0.0,10.9,173,996.1,26,19.0,28.044683416473795,3
2025-07-15 07:00:00,25.2,80,21.5,28.4,0.0,10.0,194,996.8,43,132.0,28.27682975159441,3
2025-07-15 08:00:00,25.9,75,21.2,28.6,0.0,12.1,177,997.0,49,267.0,28.444533248442088,3
2025-07-15 09:00:00,26.8,70,20.8,28.9,0.0,14.3,187,997.2,40,495.0,28.79894680625662,3
2025-07-15 10:00:00,27.9,63,20.3,30.2,0.0,14.0,179,997.7,20,608.0,29.03369383775232,3
2025-07-15 11:00:00,28.5,59,19.9,31.5,0.1,14.9,195,997.7,21,794.0,29.092950952555228,3
2025-07-15 12:00:00,29.6,54,19.2,32.7,0.0,13.6,200,997.7,12,842.0,29.49379180361387,3
2025-07-15 13:00:00,30.1,53,19.4,33.5,0.0,13.6,197,997.8,9,882.0,29.865273404404498,3
2025-07-15 14:00:00,30.3,52,19.2,33.3,0.0,14.0,192,997.8,11,835.0,29.91152678659877,3
2025-07-15 15:00:00,30.2,52,19.2,32.6,0.1,13.8,215,998.1,43,711.0,29.804704323452487,3
2025-07-15 16:00:00,29.9,55,19.8,31.7,0.1,13.2,238,998.2,25,561.0,29.98144150345669,3
2025-07-15 17:00:00,29.5,60,21.0,31.9,0.0,13.4,253,998.6,38,386.0,30.355751767115645,3
2025-07-15 18:00:00,28.6,65,21.4,31.3,0.0,13.6,255,999.1,20,246.0,30.12178160084405,3
2025-07-15 19:00:00,27.6,71,22.0,30.8,0.0,11.4,254,999.7,26,94.0,29.8602060306631,3
2025-07-15 20:00:00,27.3,71,21.5,30.4,0.0,10.9,236,1000.5,23,5.0,29.511755494474805,3
2025-07-15 21:00:00,27.2,69,21.0,29.3,0.0,15.6,232,1001.7,32,0.0,29.113565265503016,3
2025-07-15 22:00:00,26.4,79,22.5,30.2,0.0,9.6,237,1002.6,4,0.0,29.561210323016798,3
2025-07-15 23:00:00,26.2,73,20.9,29.3,0.0,8.6,219,1002.6,1,0.0,28.52349235727196,3
