timestamp,b00,pred_reg,pred_cls_prob,pred_duration_6h,CCRI,risk_tier
2025-09-20 16:00:00,610.0,779.3353325817543,3.4888517369003575e-06,0,0.3407983759286338,Normal
2025-09-20 17:00:00,572.0,730.0645861515947,3.401413044294437e-06,0,0.31925263234957124,Normal
2025-09-20 18:00:00,544.0,716.9316745360798,3.4016655006217812e-06,0,0.3135097114809689,Normal
2025-09-20 19:00:00,531.0,693.8131166141216,3.4016655006217812e-06,0,0.3034001444344593,Normal
2025-09-20 20:00:00,513.0,682.5126549170549,3.4016655006217812e-06,0,0.29845853970423947,Normal
2025-09-20 21:00:00,505.0,703.905439114143,3.4016655006217812e-06,0,0.30781343921319876,Normal
2025-09-20 22:00:00,493.0,702.9756338512336,3.4016655006217812e-06,0,0.30740684254409373,Normal
2025-09-20 23:00:00,480.0,707.5665413391108,3.4016655006217812e-06,0,0.3094144109750353,Normal
2025-09-21 00:00:00,458.0,677.4422417240738,3.4016655006217812e-06,0,0.2962412871272843,Normal
2025-09-21 01:00:00,450.0,665.5654169463409,3.4016655006217812e-06,0,0.29104764326785937,Normal
2025-09-21 02:00:00,446.0,658.2102673569336,3.402299813886723e-06,0,0.28783129327912277,Normal
2025-09-21 03:00:00,443.0,665.4617188593946,3.401476039694176e-06,0,0.29100229683750956,Normal
2025-09-21 04:00:00,429.0,666.3667147716637,3.401476039694176e-06,0,0.29139804456895485,Normal
2025-09-21 05:00:00,433.0,672.610950573375,3.3442404163809003e-06,0,0.2941285835473458,Normal
2025-09-21 06:00:00,437.0,671.1636861667934,3.190276080035919e-06,0,0.2934956597970068,Normal
2025-09-21 07:00:00,432.0,669.0567783833322,3.190276080035919e-06,0,0.29257432527564026,Normal
2025-09-21 08:00:00,428.0,661.82517098959,3.1801364408002876e-06,0,0.28941199610389795,Normal
2025-10-01 00:00:00,578.0,712.8647374828699,0.00028442186950876266,0,0.31181557734048787,Normal
2025-10-01 01:00:00,555.0,690.7149481827622,0.00028442186950876266,0,0.3021296453393913,Normal
2025-10-01 02:00:00,553.0,683.5792562922154,0.00028442186950876266,0,0.29900926231921165,Normal
2025-10-01 03:00:00,543.0,682.9753481961578,0.00028442186950876266,0,0.29874517796725364,Normal
2025-10-01 04:00:00,537.0,690.6130955015227,0.00028442186950876266,0,0.3020851059475601,Normal
2025-10-01 05:00:00,535.0,696.5801950285742,0.00028425058880031335,1,0.33802775449063377,Normal
2025-10-01 06:00:00,563.0,696.9347650800555,0.0003024915924390626,2,0.37152161087347635,Normal
2025-10-01 07:00:00,581.0,721.0249221235471,0.00030248925476880775,3,0.4153893833531085,Normal
2025-10-01 08:00:00,720.0,842.5710313061229,0.00028442186950876266,4,0.5018684724296604,Normal
2025-10-01 09:00:00,937.0,1085.7927212598663,0.0004309942708587845,5,0.6416047463279603,Normal
2025-10-01 10:00:00,1045.0,1263.6225059590427,0.006071217653740874,6,0.7543937397753258,High
2025-10-01 11:00:00,1092.0,1298.8277370462624,0.007950174807534143,6,0.7703524029085287,High
2025-10-01 12:00:00,1088.0,1308.6960640517927,0.025769292239128286,5,0.7466801480815366,High
2025-10-01 13:00:00,1195.0,1379.2706219795868,0.12947737528837108,4,0.7753209494442398,High
2025-10-01 14:00:00,1258.0,1373.9677020335591,0.1482218825320692,3,0.7452920422974724,High
2025-10-01 15:00:00,1242.0,1296.8482388889588,0.059690484164269544,2,0.6516755431075509,High
2025-10-01 16:00:00,1140.0,1235.6517696273859,0.0040868016109872046,1,0.5749003610596702,Normal
2025-10-01 17:00:00,1023.0,1107.8557918331567,0.00025098062620310623,0,0.4845320861386903,Normal
2025-10-01 18:00:00,928.0,971.4511832916593,0.00029637270524404365,0,0.42489702064997587,Normal
2025-10-01 19:00:00,820.0,848.1829270716879,0.0003024840113413488,0,0.3709945964679152,Normal
2025-10-01 20:00:00,751.0,827.2890876351289,0.0002842501903503617,0,0.36185241150765995,Normal
2025-10-01 21:00:00,670.0,794.2452293088254,0.0002842501903503617,0,0.347402587156469,Normal
2025-10-01 22:00:00,614.0,748.8161159567666,0.0003025460907513607,0,0.3275422750904607,Normal
2025-10-01 23:00:00,594.0,731.9507495227086,0.0003025621439052333,0,0.3201671852614629,Normal
2025-10-02 00:00:00,580.0,700.3452907931825,0.0003025121711750135,0,0.3063463469665451,Normal
2025-10-02 01:00:00,563.0,692.337393055404,0.0003025121711750135,0,0.3028445550574239,Normal
2025-10-02 02:00:00,552.0,683.796345513693,0.0002952751462014813,0,0.29910744974418096,Normal
2025-10-02 03:00:00,541.0,679.0106225676603,0.00030249612067176064,0,0.29701685630850355,Normal
2025-10-02 04:00:00,542.0,679.831426743235,0.00022207904235719,0,0.2973516625194393,Normal
2025-10-02 05:00:00,542.0,676.7715364223792,0.00022209135847622234,1,0.32934693311378993,Normal
2025-10-02 06:00:00,560.0,678.8472894632206,0.0003025121711750135,2,0.36361210348367445,Normal
2025-10-02 07:00:00,588.0,697.6561924735458,0.00030249612067176064,3,0.40517042019948024,Normal
2025-10-02 08:00:00,683.0,832.7167988153248,0.00029523568763696834,4,0.4975625367208054,Normal
2025-10-02 09:00:00,890.0,1082.326181461374,0.0004487428365531924,5,0.6400941797841071,Normal
2025-10-02 10:00:00,1046.0,1242.0020397120552,0.0015786057956800447,6,0.7435914931048293,High
2025-10-02 11:00:00,1082.0,1247.1582383981065,0.004414355551569398,6,0.7466969839429356,High
2025-10-02 12:00:00,1104.0,1243.8545943372912,0.037677844569871555,5,0.7218980392510665,High
2025-10-02 13:00:00,1160.0,1306.8771329907847,0.030910078593866963,4,0.7140936461325816,High
2025-10-02 14:00:00,1171.0,1320.8764312004412,0.0550863083559124,3,0.6941349668466552,High
2025-10-02 15:00:00,1153.0,1221.3650281776152,0.0010805407982211425,2,0.6010843343187685,Normal
2025-10-02 16:00:00,1096.0,1189.2387605950496,0.00103643953223439,1,0.5536892016085404,Normal
2025-10-02 17:00:00,1002.0,1039.1077959661993,0.00028279818675331557,0,0.4544786631249954,Normal
2025-10-02 18:00:00,912.0,934.3149806434183,0.0002963884309340064,0,0.40865765041218133,Normal
2025-10-02 19:00:00,840.0,843.175405397511,0.00030021760541423434,0,0.3688041659452201,Normal
2025-10-02 20:00:00,786.0,828.2589324664599,0.0003015212198713174,0,0.3622816984800334,Normal
2025-10-02 21:00:00,687.0,794.120401916302,0.00030021828853389956,0,0.34735279153007154,Normal
2025-10-02 22:00:00,630.0,754.1198196998774,0.0002971459705995352,0,0.32985992378937706,Normal
2025-10-02 23:00:00,622.0,733.7276143011092,0.00029613003009189737,0,0.32094226488847005,Normal
2025-10-03 00:00:00,604.0,700.6410296842911,0.0002837019126386828,0,0.30647002822478475,Normal
2025-10-03 01:00:00,570.0,695.1594646866615,0.00026856604216515134,0,0.30406844137407224,Normal
2025-10-03 02:00:00,560.0,680.8303088146379,0.0006123044193729959,0,0.2979055335571561,Normal
2025-10-03 03:00:00,562.0,689.4842949025794,0.0006123044193729959,0,0.3016898549179841,Normal
2025-10-03 04:00:00,559.0,671.1862763585985,0.0002685643441557059,0,0.29358515053404893,Normal
2025-10-03 05:00:00,556.0,682.7773596341139,0.0002857990137456461,0,0.2986590122395941,Normal
2025-10-03 06:00:00,578.0,688.7276549944779,0.00032997138439093274,0,0.30127428221227276,Normal
2025-10-03 07:00:00,597.0,685.4772320651805,0.0006123044193729959,0,0.29993759724901486,Normal
2025-10-03 08:00:00,701.0,733.7123761938691,5.5989984048511536e-06,0,0.32084844207221214,Normal
2025-10-03 09:00:00,866.0,842.9935514508493,1.4662151775167674e-05,0,0.36863897598104467,Normal
2025-10-03 10:00:00,976.0,878.6768227800926,3.4809203358614506e-05,0,0.38424903939389743,Normal
2025-10-03 11:00:00,1022.0,1026.8026105000042,6.710682666786421e-06,0,0.4490148741895841,Normal
2025-10-03 12:00:00,1024.0,1026.1672979065459,6.72789436392482e-05,0,0.44875522737145357,Normal
2025-10-03 13:00:00,1077.0,941.9256141995697,6.650533574901179e-06,0,0.41189880038990007,Normal
2025-10-03 14:00:00,1087.0,934.5519851694935,6.178712721639129e-06,0,0.40867422774775625,Normal
2025-10-03 15:00:00,1077.0,919.9604332699131,2.061096548182313e-05,0,0.40229778433473506,Normal
2025-10-03 16:00:00,1029.0,894.5280676551549,3.7529791776286035e-06,0,0.39117134963660566,Normal
2025-10-03 17:00:00,942.0,826.7090540540728,3.500800952959232e-06,0,0.3615145424801288,Normal
2025-10-03 18:00:00,833.0,814.8504397147739,3.504833353101127e-06,0,0.35632886311467876,Normal
2025-10-03 19:00:00,765.0,748.510031539756,3.3113137167491313e-06,0,0.3273186563028766,Normal
2025-10-03 20:00:00,713.0,742.618690160989,3.471119370351816e-06,0,0.3247424661044786,Normal
2025-10-03 21:00:00,659.0,726.0416702967548,3.734650257576248e-06,0,0.3174935422495266,Normal
2025-10-03 22:00:00,630.0,706.8571326168542,3.7360150748226165e-06,0,0.3091042923179273,Normal
2025-10-03 23:00:00,623.0,703.3128296264305,3.7360150748226165e-06,0,0.30755439596038675,Normal
2025-10-04 00:00:00,604.0,676.4914685081555,3.4016655006217812e-06,0,0.29582552133407186,Normal
2025-10-04 01:00:00,587.0,677.5730850292268,3.4016655006217812e-06,0,0.2962985038953239,Normal
2025-10-04 02:00:00,576.0,668.5886482855599,3.4016655006217812e-06,0,0.29236967901178934,Normal
2025-10-04 03:00:00,579.0,673.8243441050454,3.4016655006217812e-06,0,0.29465920840635185,Normal
2025-10-04 04:00:00,579.0,674.0025335209799,3.4016655006217812e-06,0,0.29473712926341605,Normal
2025-10-04 05:00:00,571.0,670.4453298119845,3.4016655006217812e-06,0,0.29318159152115814,Normal
2025-10-04 06:00:00,580.0,673.1382002859558,3.4016655006217812e-06,0,0.2943591630070648,Normal
2025-10-04 07:00:00,579.0,672.7628168881878,3.4016655006217812e-06,0,0.2941950107428668,Normal
2025-10-04 08:00:00,586.0,697.064512894097,3.4016655006217812e-06,0,0.30482195494695513,Normal
2025-10-04 09:00:00,627.0,706.6668313399953,3.6710538538709973e-06,0,0.3090210555491434,Normal
2025-10-04 10:00:00,714.0,708.5492415612977,4.3195981706216265e-06,0,0.30984441358161036,Normal
2025-10-04 11:00:00,692.0,725.7122454203235,9.219235328921295e-06,0,0.31735113266771403,Normal
2025-10-04 12:00:00,701.0,713.3098806404213,1.8001205430607098e-05,0,0.3119303088103003,Normal
2025-10-04 13:00:00,747.0,788.4732369123584,9.708284137253626e-06,0,0.3447961768338324,Normal
2025-10-04 14:00:00,747.0,788.3086002180952,9.213351185323667e-06,0,0.34472403399752594,Normal
2025-10-04 15:00:00,729.0,801.2826283461931,4.4106076681052625e-06,0,0.3503960355953637,Normal
2025-10-04 16:00:00,722.0,795.7411321490675,3.705154980530774e-06,0,0.3479725704187469,Normal
2025-10-04 17:00:00,711.0,786.1305923709054,3.402299813886723e-06,0,0.34376986465133363,Normal
2025-10-04 18:00:00,686.0,732.3990525315224,3.402299813886723e-06,0,0.32027347675585394,Normal
2025-10-04 19:00:00,644.0,710.2579182983815,3.4016655006217812e-06,0,0.3105913293584841,Normal
2025-10-04 20:00:00,650.0,703.2432140403545,3.402299813886723e-06,0,0.3075238534870206,Normal
2025-10-04 21:00:00,635.0,710.4314626280819,3.402299813886723e-06,0,0.31066721914546364,Normal
2025-10-04 22:00:00,623.0,712.7035131488402,3.402299813886723e-06,0,0.3116607693119663,Normal
2025-10-04 23:00:00,611.0,708.0744679054117,3.402299813886723e-06,0,0.3096365235347105,Normal
2025-10-05 00:00:00,591.0,687.0332473105719,3.4022734755098148e-06,0,0.30043536006920896,Normal
2025-10-05 01:00:00,577.0,678.8728671656787,3.402299813886723e-06,0,0.2968668887875822,Normal
2025-10-05 02:00:00,566.0,679.6938229477975,3.402299813886723e-06,0,0.29722588641838454,Normal
2025-10-05 03:00:00,565.0,666.6028041109095,3.401476039694176e-06,0,0.29150128461585256,Normal
2025-10-05 04:00:00,564.0,674.7326932842338,3.401476039694176e-06,0,0.29505642243871616,Normal
2025-10-05 05:00:00,558.0,671.0751115643791,3.401476039694176e-06,0,0.2934569901666089,Normal
2025-10-05 06:00:00,551.0,672.4576015229641,3.4016876471310124e-06,0,0.29406154242467963,Normal
2025-10-05 07:00:00,555.0,670.5961102275193,3.401476039694176e-06,0,0.29324752657693787,Normal
2025-10-05 08:00:00,588.0,660.2727775385815,3.402299813886723e-06,0,0.28873321307169225,Normal
2025-10-05 09:00:00,615.0,660.1136173154499,3.639533174317495e-06,0,0.2886636847038607,Normal
2025-10-05 10:00:00,653.0,720.957404486106,3.326244790799436e-06,0,0.31527010950808215,Normal
2025-10-05 11:00:00,647.0,738.4120812545294,3.454236813009271e-06,0,0.3229029434140076,Normal
2025-10-05 12:00:00,663.0,750.4952719488301,7.571084766242967e-06,0,0.3281880645512607,Normal
2025-10-05 13:00:00,719.0,810.9245422768473,3.066946803581288e-06,0,0.3546119670828373,Normal
2025-10-05 14:00:00,741.0,827.36858391437,2.7010334369302906e-06,0,0.3618027098702768,Normal
2025-10-05 15:00:00,733.0,834.5651457120504,1.2290954410793653e-05,0,0.3649525878075976,Normal
2025-10-05 16:00:00,742.0,830.3200472116465,1.0321937330151962e-05,0,0.3630956482742402,Normal
2025-10-05 17:00:00,725.0,792.8138468231941,3.1805817081859265e-06,0,0.3466923337543594,Normal
2025-10-05 18:00:00,689.0,729.8914961225806,3.1709940246644877e-06,0,0.3191768722893656,Normal
2025-10-05 19:00:00,642.0,718.5713668475314,3.1805615936123472e-06,0,0.31422666994927717,Normal
2025-10-05 20:00:00,625.0,720.5211445561305,3.1903007772603647e-06,0,0.3150792956227373,Normal
2025-10-05 21:00:00,623.0,711.2123560262982,3.3442404163809003e-06,0,0.3110086803870008,Normal
2025-10-05 22:00:00,606.0,713.0172059151636,3.190276080035919e-06,0,0.31179788113178475,Normal
2025-10-05 23:00:00,596.0,709.7402437458848,3.190276080035919e-06,0,0.31036489085310764,Normal
2025-10-06 00:00:00,582.0,698.8794116312115,7.913832888771485e-06,0,0.3056169498150807,Normal
2025-10-06 01:00:00,562.0,688.555779348565,7.913832888771485e-06,0,0.301102505052685,Normal
2025-10-06 02:00:00,561.0,684.2590021585056,8.071381228906785e-06,0,0.2992236047966083,Normal
2025-10-06 03:00:00,569.0,687.672366467904,7.913875205360603e-06,0,0.3007161954271689,Normal
2025-10-06 04:00:00,556.0,677.4226052735185,2.819473158359895e-06,0,0.29623252560122615,Normal
2025-10-06 05:00:00,556.0,675.5314997967422,2.819473158359895e-06,1,0.3287388930972426,Normal
2025-10-06 06:00:00,582.0,682.9559583638455,2.8089593068656208e-06,2,0.3653188817367595,Normal
2025-10-06 07:00:00,601.0,709.1140035401269,2.7844971896955848e-06,3,0.41009091910817685,Normal
2025-10-06 08:00:00,714.0,801.7872410756585,2.7844823005262696e-06,4,0.4839495443451821,Normal
2025-10-06 09:00:00,991.0,1086.966281670693,2.1619966262931798e-06,5,0.6419892855606926,Normal
2025-10-06 10:00:00,1120.0,1252.3211366972341,1.1187963337748481e-05,6,0.7476337292669242,High
2025-10-06 11:00:00,1179.0,1285.3826785778429,6.0716748462534896e-05,6,0.7621061451355422,High
2025-10-06 12:00:00,1160.0,1306.8874557943911,0.0002415256017692546,5,0.7382309276506744,High
2025-10-06 13:00:00,1273.0,1335.9409540632982,0.0008579305982108285,4,0.7177873864953478,High
2025-10-06 14:00:00,1335.0,1348.9307380803527,0.0021620628831290198,3,0.6905256251970852,High
2025-10-06 15:00:00,1333.0,1271.9017321552133,0.000501187063246171,2,0.623009839015837,Normal
2025-10-06 16:00:00,1284.0,1227.7710698592143,4.8061181793620376e-06,1,0.5702295931936315,Normal
2025-10-06 17:00:00,1171.0,1099.4693368873566,9.29229065589218e-06,0,0.4807922475819652,Normal
2025-10-06 18:00:00,990.0,945.6445805969638,9.907903064241662e-06,0,0.41352605291883066,Normal
2025-10-06 19:00:00,889.0,841.289152457021,5.7948944988091675e-06,0,0.3678909952713149,Normal
2025-10-06 20:00:00,801.0,823.1165339245099,5.794939295682849e-06,0,0.3599442493810846,Normal
2025-10-06 21:00:00,691.0,798.0414974224794,5.479819143762414e-06,0,0.3489790348074186,Normal
2025-10-06 22:00:00,646.0,749.3652397680315,5.48407615133447e-06,0,0.3276932840928959,Normal
2025-10-06 23:00:00,630.0,734.2203868834707,5.528065201807002e-06,0,0.3210705699481029,Normal
2025-10-07 00:00:00,616.0,702.114536741101,5.527744452872097e-06,0,0.30703092924388026,Normal
2025-10-07 01:00:00,595.0,684.9056452337269,5.5277871845795e-06,0,0.29950561374709067,Normal
2025-10-07 02:00:00,589.0,678.1959272637417,3.144198943156361e-06,0,0.2965707907600073,Normal
2025-10-07 03:00:00,580.0,676.1963947570051,4.212406649994507e-06,0,0.2956967310811891,Normal
2025-10-07 04:00:00,568.0,675.4879961894377,3.6539399214719305e-06,0,0.2953867863120437,Normal
2025-10-07 05:00:00,561.0,681.6192091143037,0.0003025069543748117,1,0.3314909076665863,Normal
2025-10-07 06:00:00,582.0,683.0722491513447,0.00028425058880031335,2,0.3654541672899329,Normal
2025-10-07 07:00:00,616.0,708.7982313725809,0.0003024909041482643,3,0.41004274629721127,Normal
2025-10-07 08:00:00,713.0,838.9113076382251,0.000302488566483327,4,0.500273523509289,Normal
2025-10-07 09:00:00,939.0,1084.816288201119,0.00114778751866743,5,0.6413927976577571,Normal
2025-10-07 10:00:00,1090.0,1245.4647355553263,0.008187361781129462,6,0.747088330082059,High
2025-10-07 11:00:00,1162.0,1274.4636833148645,0.00022652112893678763,6,0.7573810940485222,High
2025-10-07 12:00:00,1163.0,1302.6119111711644,0.00018685993482796192,5,0.7363448652677047,High
2025-10-07 13:00:00,1305.0,1378.4835320933084,0.0021084683635346933,4,0.7367660890310015,High
2025-10-07 14:00:00,1312.0,1365.3860771852137,0.0002878244995044216,3,0.6971591465387675,High
2025-10-07 15:00:00,1318.0,1326.825167397926,4.435313951115574e-05,2,0.6468903833999866,Normal
2025-10-07 16:00:00,1244.0,1218.190855835333,1.7469090962409007e-06,1,0.5660393217384625,Normal
2025-10-07 17:00:00,1133.0,1037.949872106845,3.3806688021205614e-06,0,0.4538884866979491,Normal
2025-10-07 18:00:00,986.0,927.8348732527477,3.38098467907881e-06,0,0.4057360472028498,Normal
2025-10-07 19:00:00,887.0,823.4022740671419,3.38098467907881e-06,0,0.36006847715492,Normal
2025-10-07 20:00:00,821.0,807.3418695939084,3.3846798800819105e-06,0,0.35304538727466034,Normal
2025-10-07 21:00:00,743.0,785.8502779182094,3.3953910856606597e-06,0,0.34364728323085086,Normal
2025-10-07 22:00:00,684.0,746.41793643733,3.3955802076597675e-06,0,0.32640382453261135,Normal
2025-10-07 23:00:00,654.0,732.0527528542078,3.5405124653829953e-06,0,0.32012208404205855,Normal
2025-10-08 00:00:00,641.0,698.4440390131521,3.5526312281927308e-06,0,0.30542525636709805,Normal
2025-10-08 01:00:00,630.0,684.7216691298742,4.250416054769793e-06,0,0.29942477920469845,Normal
2025-10-08 02:00:00,625.0,681.5229856349385,3.395585999980934e-06,0,0.2980257631374663,Normal
2025-10-08 03:00:00,622.0,681.0588244179504,3.395585999980934e-06,0,0.29782278901774084,Normal
2025-10-08 04:00:00,620.0,678.4447431341013,3.396201019459487e-06,0,0.2966796716214136,Normal
2025-10-08 05:00:00,607.0,683.1704052035376,4.24524917753886e-06,1,0.332079755239177,Normal
2025-10-08 06:00:00,628.0,676.9585973959394,3.395585999980934e-06,2,0.3626964580361606,Normal
2025-10-08 07:00:00,647.0,697.2840396106876,3.3962191795968554e-06,3,0.40491795065283087,Normal
2025-10-08 08:00:00,798.0,799.6711411312881,3.3962191795968554e-06,4,0.48302437368382045,Normal
2025-10-08 09:00:00,1005.0,1035.8349404252035,3.806284431235773e-06,5,0.6196304377391586,Normal
2025-10-08 10:00:00,1157.0,1181.667154832085,1.4047324330622434e-05,6,0.7167381458188162,High
2025-10-08 11:00:00,1248.0,1213.3543672862165,1.494612682852611e-05,6,0.7305949890357992,High
2025-10-08 12:00:00,1320.0,1312.58698858166,0.00019492246050832244,5,0.740709308430908,High
2025-10-08 13:00:00,1335.0,1371.7725311526192,0.0051431589663711716,4,0.7347418272680493,High
2025-10-08 14:00:00,1451.0,1393.2595858538032,0.011430712597187549,3,0.712690883297174,High
2025-10-08 15:00:00,1420.0,1292.7034842228636,5.90882902451021e-05,2,0.6319736551018177,Normal
2025-10-08 16:00:00,1305.0,1229.9245069660653,1.849282970899199e-06,1,0.5711703875786345,Normal
2025-10-08 17:00:00,1150.0,1100.7972057257366,3.1694650215819434e-06,0,0.48137107753433617,Normal
2025-10-08 18:00:00,1000.0,937.3499499237781,5.5264601761920655e-06,0,0.40989756047600023,Normal
2025-10-08 19:00:00,922.0,846.058248988317,0.00030249048013757866,0,0.3700654930721141,Normal
2025-10-08 20:00:00,832.0,833.5342906268852,0.0003024840113413488,0,0.3645888607477811,Normal
2025-10-08 21:00:00,738.0,787.9902932647856,3.1744186903198886e-06,0,0.34458302914246275,Normal
2025-10-08 22:00:00,688.0,756.7210115917813,5.549555036510997e-06,0,0.33090992601387026,Normal
2025-10-08 23:00:00,669.0,737.6806820963856,0.00030249048013757866,0,0.32267281907704176,Normal
2025-10-09 00:00:00,656.0,706.9155025439566,0.0003024909041482643,0,0.3092194435035151,Normal
2025-10-09 01:00:00,639.0,688.4669774973179,0.0003024909041482643,0,0.3011520458095153,Normal
2025-10-09 02:00:00,618.0,684.0613220127832,0.0003024909041482643,0,0.29922548665063187,Normal
2025-10-09 03:00:00,604.0,685.8328457236374,0.0003080435443273975,0,0.30000182609619896,Normal
2025-10-09 04:00:00,595.0,695.8511719141492,0.00031122538848246824,0,0.3043837174128317,Normal
2025-10-09 05:00:00,601.0,704.4361783317858,0.0003024904789152077,1,0.34146858735639646,Normal
2025-10-09 06:00:00,615.0,699.6376107687192,0.0003024909041482643,2,0.37270354423733354,Normal
2025-10-09 07:00:00,641.0,719.0289818178805,0.0003024909041482643,3,0.41451657454861046,Normal
2025-10-09 08:00:00,743.0,845.113554423252,0.0003024844353429696,4,0.502985716945925,Normal
2025-10-09 09:00:00,961.0,1083.6808369486207,0.00047777567508167784,5,0.6406952700306485,Normal
